,Copies,Helstrom sim,Fidelity sim
0,248,0.4781409035033557,0.4781409034887856
0,249,0.47705557723116376,0.4770555772176712
0,250,0.47597460328287283,0.4759746032703769
0,251,0.4748979566184745,0.4748979566069036
0,252,0.47382561238273274,0.47382561237201476
0,253,0.47275754590353586,0.47275754589361163
0,254,0.471693732690256,0.4716937326810635
0,255,0.47063414843213836,0.47063414842362566
0,256,0.4695787689966757,0.4695787689887915
0,257,0.4685275704280388,0.4685275704207356
0,258,0.46748052894548436,0.46748052893872
0,259,0.466437620941836,0.4664376209355708
0,260,0.46539882298189367,0.4653988229760897
0,261,0.4643641118009723,0.46436411179559556
0,262,0.46333346430334754,0.4633334642983668
0,263,0.46230685756078527,0.46230685755617107
0,264,0.4612842688110687,0.4612842688067949
0,265,0.46026567545652464,0.4602656754525635
0,266,0.4592510550625953,0.45925105505892594
0,267,0.45824038535639866,0.4582403853529988
0,268,0.457233644225321,0.45723364422217105
0,269,0.45623080971559526,0.4562308097126762
0,270,0.4552318600309559,0.45523186002825233
0,271,0.4542367735312335,0.45423677352872804
0,272,0.4532455287309913,0.4532455287286696
0,273,0.45225810429823404,0.45225810429608265
0,274,0.45127447905300866,0.4512744790510153
0,275,0.45029463196612807,0.45029463196428116
0,276,0.4493185421578779,0.4493185421561656
0,277,0.4483461888967108,0.44834618889512373
0,278,0.4473775515979471,0.44737755159647713
0,279,0.4464126098225551,0.44641260982119224
0,280,0.44545134327589037,0.4454513432746274
0,281,0.4444937318064264,0.4444937318052556
0,282,0.44353975540456175,0.44353975540347645
0,283,0.44258939420139914,0.44258939420039395
0,284,0.4416426284675421,0.4416426284666101
0,285,0.44069943861191246,0.44069943861104827
0,286,0.43975980518055835,0.43975980517975705
0,287,0.4388237088555124,0.43882370885476957
0,288,0.43789113045361,0.4378911304529214
0,289,0.4369620509253968,0.43696205092475915
0,290,0.436036451353927,0.43603645135333585
0,291,0.4351143129537057,0.43511431295315783
0,292,0.434195617069561,0.43419561706905296
0,293,0.4332803451755429,0.43328034517507175
0,294,0.4323684788738385,0.43236847887340174
0,295,0.4314599998936896,0.4314599998932847
0,296,0.43055489009035797,0.4305548900899828
0,297,0.429653131444041,0.42965313144369244
0,298,0.4287547060588435,0.42875470605852073
0,299,0.4278595961617331,0.4278595961614334
0,300,0.4269677841015333,0.426967784101256
